,site_area,structure_type,water_consumption,recycling_rate,utilization_rate,air_quality_index,issue_resolution_time,resident_count,electricity_cost
8196,1464,2,3087.0,34,41,117,55,0,1798.0
8197,2782,1,1000.0,88,53,129,31,275,2935.0
8198,1495,1,2494.0,61,77,148,11,79,2056.0
8199,1687,2,1000.0,65,61,123,66,0,1802.0
8200,4811,2,4624.0,31,67,115,60,0,4184.0
8201,3754,3,3615.0,56,95,169,31,266,3394.0
8202,1156,1,2373.0,79,83,126,50,10,1885.0
8203,3482,1,2231.0,60,50,103,60,89,2838.0
8204,1613,1,2602.0,75,60,152,62,137,2822.0
8205,4906,1,6123.0,79,93,52,39,13,3978.0
8206,1056,1,2367.0,84,81,136,3,25,1540.0
8207,3519,3,4306.0,74,64,169,58,208,2364.0
8208,2804,1,1969.0,31,45,27,68,34,2219.0
8209,3080,2,6694.0,50,69,164,30,0,3146.0
8210,551,2,1000.0,86,67,60,67,0,1091.0
8211,1861,1,2531.0,56,86,58,68,152,2869.0
8212,1694,3,2282.0,69,32,159,58,146,1282.0
8213,4519,2,2963.0,31,66,168,53,0,4395.0
8214,3638,2,5176.0,13,31,74,14,0,3061.0
8215,2148,3,3345.0,53,32,113,10,20,1380.0
8216,1171,1,2329.0,50,76,125,22,80,2048.0
8217,1277,3,1985.0,47,56,151,63,62,1447.0
8218,2779,2,3244.0,26,92,64,61,0,3327.0
8219,3522,2,6384.0,26,67,115,46,0,3612.0
8220,2360,3,4266.0,54,73,87,37,48,1909.0
8221,3639,3,5597.0,55,37,9,21,140,2522.0
8222,1574,2,3378.0,17,52,91,3,0,1644.0
8223,2216,3,1723.0,24,35,49,19,208,1612.0
8224,1783,2,1144.0,42,54,96,32,0,1796.0
8225,2486,2,4678.0,58,88,62,24,0,2834.0
8226,3133,1,5680.0,19,86,85,48,12,2899.0
8227,1501,1,2101.0,71,87,192,58,149,2758.0
8228,1546,3,3420.0,64,45,98,40,12,1349.0
8229,2676,1,4960.0,67,55,57,7,32,1714.0
8230,2838,1,5542.0,72,76,45,46,224,3427.0
8231,2355,3,4864.0,20,69,88,15,131,2191.0
8232,1000,1,1970.0,44,48,27,5,51,1549.0
8233,2733,1,4964.0,13,73,119,59,142,3279.0
8234,3039,2,4740.0,75,55,58,70,0,3207.0
8235,4214,2,2660.0,42,81,3,22,0,3928.0
8236,2832,3,1863.0,82,66,110,28,50,2242.0
8237,1100,2,1000.0,44,76,123,54,0,1657.0
8238,4784,2,2571.0,47,43,168,19,0,4192.0
8239,1488,3,1596.0,87,55,112,14,122,1700.0
8240,2381,2,3602.0,66,76,59,48,0,2473.0
8241,4983,2,6998.0,42,42,61,7,0,4305.0
8242,2254,3,3320.0,53,40,10,32,190,1471.0
8243,2964,2,5147.0,62,31,19,22,0,2968.0
8244,2723,1,3153.0,89,59,134,46,71,2568.0
8245,4982,1,3951.0,29,53,94,13,486,5689.0
8246,1994,2,3250.0,72,52,61,22,0,1853.0
8247,1352,1,1000.0,60,99,134,10,92,2158.0
8248,951,2,1650.0,23,36,118,44,0,1217.0
8249,2824,3,2278.0,44,76,63,24,37,2107.0
8250,2258,2,2873.0,54,39,185,59,0,2301.0
8251,4808,1,8456.0,42,59,131,62,346,5123.0
8252,3853,3,2904.0,70,77,199,72,18,3102.0
8253,4636,1,8259.0,81,54,141,72,454,5477.0
8254,3838,3,2336.0,62,53,85,55,154,2688.0
8255,3088,2,4240.0,87,41,150,49,0,2831.0
8256,2282,1,3577.0,87,100,88,50,74,2807.0
8257,4020,4,6953.0,59,63,35,19,0,4538.0
8258,2279,1,1398.0,24,32,89,58,113,2250.0
8259,3632,4,2974.0,51,35,23,48,0,3488.0
8260,4073,1,5463.0,29,88,81,72,402,5466.0
8261,3718,1,2508.0,77,56,20,12,241,3764.0
8262,4257,1,5423.0,16,65,62,20,280,4632.0
8263,4516,1,7524.0,75,90,46,45,120,4167.0
8264,3337,3,3733.0,82,100,68,26,271,2823.0
8265,2881,2,1855.0,32,94,14,31,0,2883.0
8266,4739,3,6223.0,45,34,158,59,382,3041.0
8267,4436,1,8977.0,21,71,3,3,411,5324.0
8268,4928,2,6511.0,32,43,126,18,0,4464.0
8269,1919,2,3607.0,20,94,131,21,0,2302.0
8270,4650,2,5013.0,10,41,171,57,0,3837.0
8271,1830,2,1429.0,86,31,113,42,0,1703.0
8272,3417,2,2650.0,48,43,188,62,0,2971.0
8273,1946,1,2239.0,79,96,190,30,127,2679.0
8274,1940,3,2697.0,40,96,82,61,123,2100.0
8275,4244,3,5661.0,18,43,153,36,123,2839.0
8276,3344,2,5887.0,65,63,177,55,0,3246.0
8277,4675,1,7608.0,27,74,160,4,231,4488.0
8278,1364,1,1000.0,68,38,131,15,92,1526.0
8279,971,1,1871.0,76,39,184,71,67,1170.0
8280,2002,1,4100.0,12,37,61,57,101,2335.0
8281,1910,1,1000.0,39,58,101,63,32,1706.0
8282,4270,3,2969.0,73,90,87,64,36,3373.0
8283,2405,2,3629.0,79,83,161,17,0,2599.0
8284,4501,2,4116.0,11,68,125,53,0,4401.0
8285,4004,1,2144.0,29,62,33,40,342,4515.0
8286,3983,4,2031.0,90,52,129,70,0,3967.0
8287,1098,1,1000.0,90,69,42,50,84,2240.0
8288,1491,3,3326.0,38,52,71,68,135,1482.0
8289,2432,4,3085.0,18,88,176,15,0,3409.0
8290,3284,3,4568.0,13,79,20,72,24,2704.0
8291,3541,4,6712.0,49,93,139,34,0,4731.0
8292,566,2,1000.0,64,85,35,30,0,1019.0
8293,3898,1,6486.0,22,72,122,24,290,4557.0
8294,3250,1,3876.0,15,87,0,8,40,2553.0
8295,969,1,1492.0,82,41,169,57,20,1171.0
8296,2224,1,1000.0,35,65,102,70,77,2578.0
8297,4485,2,4870.0,50,35,143,25,0,3694.0
8298,2131,1,1598.0,51,61,48,34,121,2579.0
8299,1274,3,1493.0,87,94,5,25,33,1283.0
8300,3512,1,2483.0,70,89,123,18,279,4068.0
8301,3003,2,2993.0,71,83,12,70,0,2912.0
8302,1986,4,2820.0,77,53,172,14,0,2943.0
8303,4519,1,5116.0,30,58,8,6,33,3165.0
8304,4727,3,7653.0,40,37,155,36,352,3096.0
8305,1429,3,2468.0,52,42,191,36,78,1322.0
8306,3512,1,4787.0,30,92,161,18,120,3603.0
8307,2005,2,1481.0,38,54,159,15,0,2015.0
8308,3444,1,6430.0,64,58,118,16,163,3227.0
8309,3319,3,2029.0,67,88,192,14,103,2968.0
8310,1684,2,2275.0,33,90,102,47,0,2522.0
8311,788,2,1000.0,54,55,88,54,0,1316.0
8312,2311,3,2665.0,89,97,179,58,51,2431.0
8313,1027,1,1000.0,18,51,73,30,57,1480.0
8314,1416,3,2303.0,75,36,193,46,60,1205.0
8315,2208,3,3604.0,11,86,131,16,204,2118.0
8316,4074,3,7685.0,46,91,24,1,125,3618.0
8317,3819,3,6729.0,46,47,79,41,95,2916.0
8318,1906,2,1161.0,78,39,62,27,0,1523.0
8319,1741,4,1731.0,55,60,39,62,0,2378.0
8320,3633,1,1448.0,15,55,107,28,37,2816.0
8321,1298,2,1806.0,57,84,68,20,0,1929.0
8322,2023,1,2983.0,17,54,183,55,39,2186.0
8323,4607,4,4871.0,41,81,150,51,0,4983.0
8324,3388,3,7463.0,86,47,83,69,11,2695.0
8325,3190,3,3617.0,76,53,130,34,301,2586.0
8326,4591,1,5340.0,82,44,127,27,286,4167.0
8327,1741,3,1976.0,77,37,64,38,71,1718.0
8328,1190,3,1122.0,37,72,125,29,63,1521.0
8329,1027,2,1997.0,49,53,50,35,0,1417.0
8330,1995,1,1992.0,25,94,24,20,37,2059.0
8331,4325,2,3799.0,66,55,40,19,0,3632.0
8332,3393,1,1169.0,84,55,4,5,297,3642.0
8333,1392,2,1361.0,64,95,191,25,0,1789.0
8334,886,1,1000.0,48,69,133,26,67,1526.0
8335,1749,1,1101.0,85,43,75,51,79,1631.0
8336,3028,1,4597.0,64,62,45,66,134,3261.0
8337,4028,1,5297.0,39,86,150,61,160,3488.0
8338,1397,1,2566.0,51,68,109,15,79,1886.0
8339,1210,4,1000.0,14,30,165,45,0,1433.0
8340,4195,2,6793.0,54,66,132,6,0,3961.0
8341,3186,1,4317.0,73,47,60,58,168,3663.0
8342,915,2,1000.0,41,59,129,1,0,1641.0
8343,1971,2,3803.0,21,56,2,43,0,2097.0
8344,4680,4,3663.0,75,89,134,16,0,5249.0
8345,4762,1,5731.0,61,78,89,14,28,3431.0
8346,2931,1,3592.0,80,59,177,19,209,3296.0
8347,3015,4,3768.0,41,74,187,51,0,4012.0
8348,1595,1,2181.0,44,50,192,8,17,1297.0
8349,1309,1,1000.0,15,83,192,48,93,2490.0
8350,3544,1,5613.0,31,45,96,12,264,4047.0
8351,1492,1,2336.0,56,47,61,70,73,1986.0
8352,1781,4,2921.0,22,63,53,35,0,2667.0
8353,4870,1,3822.0,32,50,52,70,225,4204.0
8354,2273,4,1000.0,53,60,8,6,0,2934.0
8355,4061,4,6612.0,18,39,128,11,0,4168.0
8356,4316,2,3503.0,68,33,142,38,0,3268.0
8357,2256,1,2503.0,39,44,88,26,214,2836.0
8358,2873,1,2156.0,53,82,107,28,135,2864.0
8359,3076,2,3613.0,58,88,35,72,0,3196.0
8360,1391,2,2743.0,25,84,137,50,0,2236.0
8361,4684,2,7003.0,83,91,118,58,0,4607.0
8362,1207,2,2112.0,62,71,49,26,0,1668.0
8363,2897,4,5735.0,11,57,158,44,0,3849.0
8364,4982,2,7505.0,76,36,68,15,0,3759.0
8365,2634,2,3590.0,51,40,97,24,0,2694.0
8366,2854,3,5445.0,73,58,102,59,50,2405.0
8367,1476,1,2719.0,17,63,101,57,126,2268.0
8368,1234,1,1573.0,82,54,15,17,60,1488.0
8369,2968,1,3014.0,30,85,78,1,16,2704.0
8370,3040,1,5615.0,69,69,41,11,189,3614.0
8371,1132,2,1000.0,43,92,153,20,0,1789.0
8372,4768,1,2381.0,13,79,157,31,81,3799.0
8373,4599,2,3838.0,71,40,1,39,0,3940.0
8374,3401,4,2694.0,85,89,194,63,0,3909.0
8375,2163,1,2241.0,11,93,183,6,12,2256.0
8376,2515,2,3657.0,59,33,151,28,0,2445.0
8377,3681,1,6114.0,85,60,194,51,154,3532.0
8378,4563,1,4156.0,35,83,39,53,270,4600.0
8379,3130,2,5325.0,46,85,190,44,0,3414.0
8380,4372,4,5117.0,64,73,196,65,0,4895.0
8381,1554,1,1706.0,27,34,58,12,82,1589.0
8382,880,1,1000.0,33,96,60,28,79,1804.0
8383,3582,1,6576.0,39,97,179,72,145,4322.0
8384,2891,1,2674.0,26,38,75,68,185,2804.0
8385,2092,1,1000.0,89,33,35,30,93,2046.0
8386,4761,2,5054.0,51,45,30,35,0,3952.0
8387,3247,1,5236.0,90,99,122,6,291,4378.0
8388,2889,2,3768.0,21,44,6,30,0,2822.0
8389,4053,2,3315.0,36,81,122,63,0,4270.0
8390,3527,2,2436.0,64,60,89,8,0,3266.0
8391,1707,1,2187.0,13,73,19,33,67,2011.0
8392,4353,4,7190.0,44,65,97,43,0,4921.0
8393,1044,1,1163.0,74,31,160,43,76,1746.0
8394,3581,3,6209.0,85,57,144,45,290,2781.0
8395,4163,1,8148.0,38,69,5,54,280,4390.0
8396,2739,2,2436.0,81,92,122,65,0,2992.0
8397,2867,1,3879.0,81,92,85,7,276,3821.0
8398,4273,1,2130.0,85,46,80,36,105,3401.0
8399,3127,1,5441.0,45,67,147,25,233,3505.0
8400,4431,1,4260.0,43,65,105,37,15,3135.0
8401,2974,3,1723.0,45,61,169,12,11,2289.0
8402,3630,2,6299.0,64,83,190,32,0,3725.0
8403,4007,1,8084.0,13,88,40,49,32,3571.0
8404,596,2,1000.0,20,54,91,38,0,1138.0
8405,4358,3,3379.0,68,43,113,56,102,2921.0
8406,3208,3,2994.0,12,73,108,65,16,2470.0
8407,3836,1,5201.0,83,54,199,26,39,3141.0
8408,956,3,1844.0,21,64,134,57,89,1263.0
8409,4868,1,6898.0,82,76,198,14,10,3632.0
8410,3487,2,4125.0,30,76,156,56,0,3325.0
8411,4588,2,7692.0,31,46,66,70,0,4206.0
8412,4384,3,5656.0,27,52,143,41,214,3159.0
8413,1531,4,1830.0,15,46,76,51,0,2139.0
8414,707,4,1000.0,88,58,49,67,0,1400.0
8415,2437,1,4859.0,74,31,81,12,173,2853.0
8416,1646,4,1639.0,64,40,43,49,0,2171.0
8417,4799,1,4699.0,49,45,30,1,266,4355.0
8418,3064,1,2289.0,61,80,66,19,71,2782.0
8419,942,2,1192.0,53,50,2,66,0,1151.0
8420,1332,2,1700.0,71,50,89,58,0,1482.0
8421,1961,2,1528.0,83,35,193,72,0,2248.0
8422,4016,2,7764.0,38,75,102,4,0,3899.0
8423,1659,4,2618.0,28,52,101,8,0,2829.0
8424,886,1,1429.0,37,87,74,27,53,1472.0
8425,2541,1,1858.0,28,86,100,26,18,2461.0
8426,3053,4,5379.0,40,90,6,43,0,4156.0
8427,2218,1,1761.0,63,68,26,40,98,2404.0
8428,4550,2,2930.0,71,74,6,50,0,3785.0
8429,3909,2,4189.0,23,58,7,67,0,3366.0
8430,1189,2,1239.0,59,60,99,29,0,1582.0
8431,1669,2,1000.0,68,31,41,42,0,1360.0
8432,1452,1,1000.0,79,66,84,18,47,1912.0
8433,3996,3,6799.0,67,73,153,21,31,3075.0
8434,4417,1,4022.0,18,99,60,67,178,4487.0
8435,2984,2,3426.0,66,92,19,62,0,3240.0
8436,2354,1,2388.0,50,82,78,27,11,2201.0
8437,3939,2,8203.0,36,32,86,47,0,3893.0
8438,3731,2,2250.0,67,48,78,26,0,3445.0
8439,3097,4,3253.0,90,74,50,9,0,3734.0
8440,4483,3,3081.0,77,90,73,12,138,3414.0
8441,2691,2,5357.0,67,84,129,16,0,3256.0
8442,3135,4,1370.0,33,100,115,47,0,4075.0
8443,1156,2,1087.0,89,58,127,56,0,1219.0
8444,4312,2,5624.0,71,77,29,66,0,4256.0
8445,3840,2,7343.0,90,92,90,51,0,4281.0
8446,4411,2,3826.0,76,50,144,27,0,3486.0
8447,2296,3,3841.0,12,86,194,66,19,2296.0
8448,4863,1,3865.0,60,42,199,62,108,3700.0
8449,2262,2,5158.0,76,56,170,71,0,2356.0
8450,4972,3,6608.0,89,97,100,8,97,3734.0
8451,3785,4,5260.0,66,93,48,38,0,4497.0
8452,2085,3,1938.0,29,38,3,6,187,1440.0
8453,4063,2,4101.0,54,36,28,59,0,3627.0
8454,2940,2,2342.0,15,40,199,19,0,2284.0
8455,3600,1,4184.0,42,57,161,56,245,3744.0
8456,3744,2,6906.0,52,56,136,28,0,3878.0
8457,1540,4,2321.0,59,51,185,10,0,2002.0
8458,3627,4,6740.0,36,71,80,45,0,3878.0
8459,2773,3,2363.0,39,61,73,65,183,2276.0
8460,4129,1,7802.0,27,43,151,50,211,4073.0
8461,2614,3,1738.0,39,55,183,32,111,2090.0
8462,2177,4,2264.0,24,84,80,61,0,3264.0
8463,3594,1,4813.0,85,100,107,16,125,3918.0
8464,1498,2,1770.0,71,84,188,6,0,1871.0
8465,2784,3,4771.0,30,74,200,66,213,2554.0
8466,2089,2,1696.0,21,59,190,62,0,2249.0
8467,1661,4,2144.0,58,95,169,66,0,3155.0
8468,3020,2,1918.0,10,55,114,67,0,3096.0
8469,4355,3,4009.0,84,30,16,19,197,2714.0
8470,1194,3,2453.0,64,53,198,4,32,1723.0
8471,4912,2,6326.0,34,84,89,43,0,4802.0
8472,4298,3,5459.0,56,94,193,18,288,3689.0
8473,4183,2,6648.0,82,54,47,46,0,3657.0
8474,2471,2,3516.0,48,71,112,46,0,2576.0
8475,2003,1,1000.0,36,73,197,21,82,2692.0
8476,3749,1,5657.0,59,98,160,30,327,4583.0
8477,4718,3,2877.0,64,41,37,64,141,3149.0
8478,3742,4,5738.0,37,37,0,41,0,4138.0
8479,2368,1,2398.0,66,92,54,17,230,3604.0
8480,2171,1,3241.0,88,49,182,5,164,2251.0
8481,1582,1,2397.0,25,69,137,5,66,1914.0
8482,2228,2,2831.0,65,34,115,48,0,2254.0
8483,4351,4,6455.0,44,30,54,38,0,4461.0
8484,2642,2,1026.0,37,40,94,6,0,2321.0
8485,1648,2,1000.0,55,33,124,58,0,1517.0
8486,753,2,1349.0,76,67,23,14,0,1173.0
8487,4602,1,8748.0,25,46,199,72,333,4958.0
8488,4042,3,3537.0,88,97,27,59,331,2963.0
8489,3275,2,2723.0,83,61,91,65,0,3071.0
8490,3833,2,4566.0,58,34,107,13,0,3643.0
8491,4684,3,6990.0,77,51,50,27,208,3148.0
8492,3779,3,4107.0,31,96,125,25,322,2834.0
8493,4808,3,9388.0,27,40,173,56,52,3373.0
8494,3381,4,4153.0,31,54,199,68,0,4273.0
8495,765,4,1000.0,25,71,156,59,0,1579.0
8496,2840,2,2136.0,65,64,146,49,0,2841.0
8497,3648,1,4111.0,12,88,92,18,235,4302.0
8498,3859,2,6231.0,62,77,122,3,0,3560.0
8499,1504,3,1061.0,44,32,4,57,21,1235.0
8500,2594,1,5316.0,89,53,176,6,100,2421.0
8501,3771,1,3292.0,30,98,91,69,95,3413.0
8502,709,1,1000.0,74,62,54,31,24,1284.0
8503,1387,3,1000.0,66,99,45,8,116,2071.0
8504,653,2,1000.0,56,76,142,10,0,1225.0
8505,4093,1,7527.0,43,82,199,3,83,3837.0
8506,914,1,1000.0,57,74,166,12,44,1614.0
8507,3924,3,7281.0,48,100,149,19,349,3425.0
8508,1784,1,2259.0,39,86,61,21,41,1966.0
8509,3648,1,5987.0,59,99,196,14,221,4083.0
8510,1268,2,3012.0,25,69,73,29,0,1638.0
8511,1482,2,2629.0,12,32,158,7,0,1534.0
8512,3702,1,6646.0,70,78,164,49,166,3819.0
8513,4026,2,8261.0,11,43,150,65,0,3625.0
8514,3287,1,6838.0,35,49,131,7,228,3619.0
8515,2710,3,2020.0,27,95,42,14,20,2301.0
8516,1538,1,1501.0,75,54,37,16,38,1661.0
8517,4432,1,6535.0,49,33,142,16,133,3514.0
8518,1041,3,1547.0,12,70,10,13,29,1486.0
8519,858,3,1000.0,26,92,24,29,52,1489.0
8520,1349,1,1637.0,33,77,153,61,79,1988.0
8521,3044,1,5354.0,11,84,38,37,145,3404.0
8522,2331,3,4617.0,79,31,55,17,182,1662.0
8523,1972,3,3225.0,49,52,178,31,120,1802.0
8524,1936,1,1279.0,35,77,100,59,75,2382.0
8525,829,2,1000.0,66,44,99,47,0,1058.0
8526,4854,1,3759.0,58,80,160,6,199,4396.0
8527,4738,2,7504.0,66,53,111,32,0,4298.0
8528,4508,1,8519.0,65,49,107,31,192,3589.0
8529,1888,1,1604.0,79,85,147,18,100,2515.0
8530,4685,1,6835.0,85,67,51,9,431,5277.0
8531,1219,2,1592.0,30,54,33,3,0,1408.0
8532,3735,2,4124.0,25,81,44,71,0,3634.0
8533,2631,2,4308.0,15,80,75,26,0,3081.0
8534,1600,1,2392.0,43,76,99,13,102,2427.0
8535,1172,1,2055.0,68,97,3,34,75,2013.0
8536,1016,3,1000.0,76,93,12,43,24,1484.0
8537,3032,1,4765.0,50,72,58,33,298,4001.0
8538,4170,3,3371.0,28,100,66,69,276,3393.0
8539,1281,1,1439.0,38,86,180,36,49,2142.0
8540,4023,2,2117.0,41,68,144,68,0,4371.0
8541,4058,2,3865.0,19,58,198,47,0,3753.0
8542,2886,4,1575.0,73,55,121,61,0,3436.0
8543,2089,1,2581.0,86,43,44,45,97,1945.0
8544,2001,1,2686.0,29,93,46,48,178,2894.0
8545,4294,2,6534.0,37,76,95,41,0,3981.0
8546,4818,4,2900.0,36,49,111,38,0,5098.0
8547,3580,4,3806.0,86,36,153,68,0,3862.0
8548,1576,2,2322.0,34,96,158,11,0,2169.0
8549,1600,2,1980.0,38,82,111,16,0,2131.0
8550,1002,2,1000.0,24,94,123,65,0,2012.0
8551,1839,2,2379.0,54,59,158,71,0,2402.0
8552,4385,2,2437.0,54,95,59,67,0,4333.0
8553,1123,3,1000.0,39,44,0,71,88,1173.0
8554,2386,3,1718.0,47,99,173,1,142,2574.0
8555,3850,2,2821.0,69,99,33,71,0,3695.0
8556,1550,2,3626.0,41,86,181,4,0,1799.0
8557,4272,2,4942.0,59,54,186,37,0,4137.0
8558,4416,2,5359.0,80,52,93,14,0,3784.0
8559,4518,2,6660.0,44,41,40,25,0,4199.0
8560,1829,1,1898.0,85,77,50,4,141,2816.0
8561,4614,1,3184.0,14,39,4,66,228,4487.0
8562,3867,2,6534.0,40,46,87,43,0,2981.0
8563,4451,3,8303.0,89,81,137,26,243,3642.0
8564,2997,1,3994.0,62,31,165,15,124,2577.0
8565,2073,2,2107.0,10,89,162,6,0,2399.0
8566,3134,1,5139.0,78,86,193,37,22,2961.0
8567,3268,1,2643.0,77,76,146,43,158,3273.0
8568,1711,4,1219.0,74,100,165,42,0,3172.0
8569,1275,3,1000.0,24,42,180,13,20,1464.0
8570,1660,1,1419.0,61,51,119,16,23,1516.0
8571,2883,3,2049.0,47,57,49,42,259,2247.0
8572,3154,1,3625.0,33,84,77,38,196,3568.0
8573,4040,4,6963.0,32,79,91,66,0,5004.0
8574,1595,1,1950.0,56,48,161,65,78,2203.0
8575,523,1,1000.0,16,30,131,5,30,903.0
8576,4056,2,5290.0,40,97,60,30,0,4100.0
8577,1579,3,1811.0,16,85,110,43,106,2117.0
8578,4818,1,2528.0,86,43,88,32,117,3491.0
8579,678,3,1000.0,13,93,197,67,64,1462.0
8580,3347,1,4037.0,63,98,101,67,90,3294.0
8581,2460,4,1686.0,89,51,136,42,0,2567.0
8582,1973,1,3290.0,61,73,179,5,100,2247.0
8583,1712,4,2430.0,89,78,81,59,0,2742.0
8584,1309,2,1112.0,57,65,158,23,0,1736.0
8585,919,2,1197.0,75,98,85,8,0,1473.0
8586,4159,4,4527.0,63,63,67,68,0,4503.0
8587,4316,4,2412.0,89,66,160,70,0,4316.0
8588,1778,2,1000.0,63,80,99,19,0,2557.0
8589,3023,1,5495.0,54,66,58,44,206,3833.0
8590,1940,2,1173.0,49,54,162,38,0,1921.0
8591,1840,2,1760.0,44,34,12,44,0,1794.0
8592,2721,2,1820.0,33,37,78,6,0,2208.0
8593,2892,2,2767.0,44,82,188,3,0,3244.0
8594,1861,1,2570.0,46,56,96,33,85,2241.0
8595,1091,3,1000.0,84,90,47,66,34,1304.0
8596,1026,3,1331.0,43,94,97,58,34,1446.0
8597,3003,1,4269.0,33,100,165,26,149,3548.0
8598,1792,2,3274.0,13,74,192,28,0,2574.0
8599,2154,2,1166.0,59,32,53,43,0,1864.0
8600,687,2,1000.0,87,90,158,16,0,1716.0
8601,3258,1,3283.0,33,79,48,23,20,2782.0
8602,1028,2,1000.0,45,77,149,59,0,1521.0
8603,933,1,1000.0,88,76,156,35,57,1538.0
8604,4012,2,2270.0,44,43,192,41,0,3612.0
8605,2304,3,1718.0,38,48,47,22,228,1916.0
8606,802,3,1071.0,45,91,91,1,12,1553.0
8607,4682,1,9298.0,77,35,104,46,340,4966.0
8608,937,2,1000.0,88,36,193,22,0,1208.0
8609,3088,4,1148.0,20,42,24,32,0,3665.0
8610,1332,1,1107.0,64,75,20,30,58,2249.0
8611,1296,3,1000.0,58,62,25,43,42,1368.0
8612,1059,3,1130.0,88,70,103,12,56,920.0
8613,4088,3,4753.0,66,98,128,71,338,3428.0
8614,1261,1,2027.0,64,58,159,27,27,1540.0
8615,4074,1,6434.0,65,36,72,26,10,2539.0
8616,4285,4,5482.0,83,83,173,18,0,5012.0
8617,3014,1,2541.0,13,40,4,66,79,2341.0
8618,1184,1,1000.0,34,71,167,61,107,2134.0
8619,4733,2,3809.0,11,34,144,46,0,4116.0
8620,1077,1,2646.0,28,76,52,29,14,1662.0
8621,727,3,1000.0,17,31,107,32,12,1022.0
8622,2828,2,1620.0,73,72,82,15,0,2872.0
8623,3231,3,4427.0,15,33,103,60,99,2481.0
8624,1327,3,1000.0,23,92,28,28,110,1939.0
8625,930,1,2716.0,79,88,114,27,79,1819.0
8626,1563,1,1541.0,85,59,75,41,20,1554.0
8627,2209,3,1000.0,80,31,135,47,84,1475.0
8628,1734,2,3638.0,66,72,106,33,0,2020.0
8629,801,4,1000.0,39,47,42,44,0,1406.0
8630,1920,3,1000.0,89,53,142,50,116,1789.0
8631,1268,1,2304.0,17,66,161,10,49,1883.0
8632,1904,3,2902.0,23,59,89,24,111,1418.0
8633,943,1,1000.0,57,98,125,34,73,2283.0
8634,3604,1,5031.0,37,88,162,20,89,3632.0
8635,4855,3,7490.0,15,52,160,25,221,3483.0
8636,3805,3,2316.0,39,59,96,55,93,2451.0
8637,2038,2,2227.0,13,97,20,43,0,2354.0
8638,4430,1,6821.0,76,70,146,53,323,5275.0
8639,1831,1,1000.0,19,80,95,50,162,2905.0
8640,569,1,1000.0,36,96,0,55,39,1789.0
8641,3935,1,2261.0,54,44,178,13,177,3440.0
8642,980,1,1000.0,84,85,160,49,34,1915.0
8643,4594,2,2832.0,44,94,25,10,0,4012.0
8644,3996,4,5686.0,22,84,169,11,0,4579.0
8645,3293,1,4357.0,64,94,53,20,19,3104.0
8646,3392,1,3008.0,52,31,44,72,322,3697.0
8647,1698,3,2150.0,82,40,154,48,36,1440.0
8648,2872,3,5145.0,77,71,50,17,261,2030.0
8649,2392,4,1407.0,52,32,27,33,0,1923.0
8650,2383,1,2144.0,49,70,7,20,205,2814.0
8651,1297,1,1239.0,40,78,89,46,71,1866.0
8652,517,2,1000.0,12,66,158,31,0,1016.0
8653,543,2,1000.0,26,36,4,51,0,992.0
8654,654,2,1000.0,89,67,10,19,0,1334.0
8655,3948,2,2605.0,48,87,84,62,0,4004.0
8656,4580,1,8241.0,75,34,199,44,217,4008.0
8657,1925,2,1984.0,78,90,153,38,0,2526.0
8658,4820,2,7939.0,86,68,121,49,0,4278.0
8659,4812,2,7722.0,85,57,187,65,0,4836.0
8660,4139,2,3929.0,28,86,45,11,0,3980.0
8661,4626,2,6060.0,31,31,139,27,0,3773.0
8662,2392,1,3667.0,17,99,12,58,166,3315.0
8663,1397,1,1000.0,77,57,115,64,108,2001.0
8664,3924,2,7126.0,80,66,92,65,0,4001.0
8665,1758,1,1446.0,27,84,7,15,158,2210.0
8666,2515,2,4923.0,15,30,169,1,0,2239.0
8667,2202,3,3467.0,13,32,101,19,178,1766.0
8668,1373,1,1000.0,50,100,192,56,40,2250.0
8669,1065,1,1000.0,60,43,136,64,28,1943.0
8670,2518,4,1585.0,21,77,131,34,0,3637.0
8671,2385,1,4106.0,46,66,96,64,47,2285.0
8672,2623,1,4684.0,11,32,54,10,169,3102.0
8673,2814,1,4224.0,12,78,105,60,13,2740.0
8674,4912,3,3984.0,54,85,122,39,87,3863.0
8675,4383,1,3408.0,48,89,70,66,74,3834.0
8676,3692,2,6987.0,86,42,54,32,0,3646.0
8677,2359,2,4895.0,63,82,95,51,0,3019.0
8678,524,1,1000.0,87,79,56,26,49,1450.0
8679,4003,1,2796.0,27,48,184,57,92,3173.0
8680,4755,3,4084.0,22,55,166,60,57,3224.0
8681,1637,2,1000.0,23,82,155,55,0,1990.0
8682,1689,1,2532.0,50,86,153,6,134,2525.0
8683,4596,1,5536.0,49,67,100,7,273,4846.0
8684,3657,2,5692.0,80,38,97,66,0,3441.0
8685,2867,3,2646.0,57,75,72,26,142,2192.0
8686,4977,1,5319.0,19,33,69,5,209,4349.0
8687,2241,2,1574.0,63,100,21,1,0,2362.0
8688,4188,1,6761.0,44,79,200,2,186,4279.0
8689,4246,1,6653.0,33,99,172,65,207,4943.0
8690,1397,1,2295.0,58,34,142,10,108,1491.0
8691,4523,3,4084.0,51,99,192,50,318,3635.0
8692,1216,2,1000.0,84,63,95,51,0,1457.0
8693,4467,3,2120.0,83,94,145,69,392,3733.0
8694,4521,3,6126.0,59,47,10,41,125,3515.0
